OMIM_ID	DO_ID
OMIM:603902	DOID:12241
OMIM:603903	DOID:10923
OMIM:603909	DOID:6688
OMIM:603932	DOID:1283
OMIM:603956	DOID:2893
OMIM:603965	DOID:1312
OMIM:604004	DOID:3213
OMIM:604091	DOID:1387
OMIM:604116	DOID:0050572
OMIM:604117	DOID:37
OMIM:604129	DOID:2730
OMIM:604131	DOID:10241
OMIM:604145	DOID:12930
OMIM:604168	DOID:863
OMIM:604169	DOID:12929
OMIM:604173	DOID:1227
OMIM:604187	DOID:2476
OMIM:604213	DOID:10003
OMIM:604218	DOID:0050831
OMIM:604219	DOID:83
OMIM:604229	DOID:10124
OMIM:604232	DOID:14791
OMIM:604233	DOID:0060170
OMIM:604250	DOID:2352
OMIM:604271	DOID:9406
OMIM:604273	DOID:0050768
OMIM:604278	DOID:14219
OMIM:604286	DOID:11724
OMIM:604290	DOID:0050711
OMIM:604292	DOID:9296
OMIM:604302	DOID:676
OMIM:604307	DOID:83
OMIM:604308	DOID:988
OMIM:604320	DOID:12377
OMIM:604321	DOID:10907
OMIM:604326	DOID:1441
OMIM:604348	DOID:0050628
OMIM:604352	DOID:1826
OMIM:604356	DOID:12557
OMIM:604360	DOID:2476
OMIM:604364	DOID:2234
OMIM:604367	DOID:0050440
OMIM:604369	DOID:3659
OMIM:604370	DOID:5683
OMIM:604377	DOID:0050713
OMIM:604379	DOID:4535
OMIM:604387	DOID:12712
OMIM:604391	DOID:12704
OMIM:604393	DOID:14791
OMIM:604400	DOID:0050431
OMIM:604403	DOID:0060170
OMIM:604416	DOID:813
OMIM:604432	DOID:1441
OMIM:604454	DOID:11720
OMIM:604484	DOID:2477
OMIM:604498	DOID:1588
OMIM:604536	DOID:14693
OMIM:604537	DOID:14791
OMIM:604559	DOID:114
OMIM:604563	DOID:0050541
OMIM:604571	DOID:0060009
OMIM:604625	DOID:0050591
OMIM:604715	DOID:988
OMIM:604717	DOID:0050564
OMIM:604757	DOID:2340
OMIM:604765	DOID:12930
OMIM:604772	DOID:114
OMIM:604777	DOID:161
OMIM:604804	DOID:10907
OMIM:604805	DOID:2476
OMIM:604841	DOID:0080046
OMIM:604864	DOID:12721
OMIM:604901	DOID:12236
OMIM:604906	DOID:5419
OMIM:604928	DOID:10632
OMIM:605013	DOID:4626
OMIM:605019	DOID:1390
OMIM:605021	DOID:308
OMIM:605027	DOID:0060060
OMIM:605039	DOID:2340
OMIM:605041	DOID:0050693
OMIM:605074	DOID:4465
OMIM:605115	DOID:10763
OMIM:605130	DOID:1059
OMIM:605192	DOID:0050564
OMIM:605218	DOID:9074
OMIM:605249	DOID:10003
OMIM:605253	DOID:0050541
OMIM:605258	DOID:6620
OMIM:605259	DOID:1441
OMIM:605280	DOID:2476
OMIM:605282	DOID:0050814
OMIM:605285	DOID:2477
OMIM:605289	DOID:17
OMIM:605309	DOID:12849
OMIM:605355	DOID:3191
OMIM:605361	DOID:1441
OMIM:605362	DOID:12930
OMIM:605373	DOID:0050773
OMIM:605375	DOID:3331
OMIM:605376	DOID:0050545
OMIM:605387	DOID:0050537
OMIM:605389	DOID:4535
OMIM:605407	DOID:0050835
OMIM:605432	DOID:11971
OMIM:605462	DOID:2513
OMIM:605472	DOID:0050439
OMIM:605479	DOID:1852
OMIM:605543	DOID:14330
OMIM:605552	DOID:14221
OMIM:605583	DOID:0050564
OMIM:605588	DOID:0050539
OMIM:605589	DOID:0050539
OMIM:605594	DOID:0050564
OMIM:605606	DOID:8893
OMIM:605637	DOID:3429
OMIM:605670	DOID:8466
OMIM:605676	DOID:421
OMIM:605714	DOID:9246
OMIM:605724	DOID:13636
OMIM:605751	DOID:0060169
OMIM:605803	DOID:3310
OMIM:605809	DOID:3635
OMIM:605814	DOID:9273
OMIM:605820	DOID:3429
OMIM:605850	DOID:9252
OMIM:605899	DOID:9268
OMIM:605909	DOID:14330
OMIM:605911	DOID:9993
OMIM:606002	DOID:1441
OMIM:606003	DOID:2978
OMIM:606054	DOID:14701
OMIM:606056	DOID:0050571
OMIM:606068	DOID:10584
OMIM:606069	DOID:2352
OMIM:606070	DOID:0060212
OMIM:606071	DOID:0050539
OMIM:606072	DOID:0060255
OMIM:606159	DOID:2367
OMIM:606164	DOID:674
OMIM:606170	DOID:1059
OMIM:606176	DOID:9351
OMIM:606217	DOID:0050651
OMIM:606232	DOID:630
OMIM:606243	DOID:4239
OMIM:606324	DOID:14330
OMIM:606346	DOID:0050564
OMIM:606353	DOID:230
OMIM:606367	DOID:612
OMIM:606392	DOID:0050524
OMIM:606394	DOID:0050524
OMIM:606408	DOID:13359
OMIM:606438	DOID:936
OMIM:606445	DOID:9500
OMIM:606482	DOID:0050543
OMIM:606574	DOID:0050632
OMIM:606593	DOID:0060021
OMIM:606595	DOID:0050539
OMIM:606612	DOID:0050557
OMIM:606658	DOID:1441
OMIM:606664	DOID:9252
OMIM:606685	DOID:12930
OMIM:606688	DOID:150
OMIM:606690	DOID:2643
OMIM:606693	DOID:14330
OMIM:606703	DOID:480
OMIM:606705	DOID:0050564
OMIM:606713	DOID:0060239
OMIM:606719	DOID:1909
OMIM:606744	DOID:0050569
OMIM:606762	DOID:13317
OMIM:606763	DOID:9562
OMIM:606764	DOID:9253
OMIM:606766	DOID:14227
OMIM:606768	DOID:11720
OMIM:606777	DOID:2978
OMIM:606785	DOID:3803
OMIM:606798	DOID:529
OMIM:606812	DOID:655
OMIM:606824	DOID:2978
OMIM:606835	DOID:848
OMIM:606843	DOID:6620
OMIM:606854	DOID:863
OMIM:606856	DOID:1793
OMIM:606864	DOID:0050773
OMIM:606889	DOID:10652
OMIM:606937	DOID:1441
OMIM:606943	DOID:0050439
OMIM:606952	DOID:0050632
OMIM:606963	DOID:3083
OMIM:606966	DOID:12712
OMIM:606996	DOID:0050576
OMIM:607014	DOID:12798
OMIM:607015	DOID:12802
OMIM:607016	DOID:0060222
OMIM:607039	DOID:0050565
OMIM:607060	DOID:14330
OMIM:607078	DOID:12721
OMIM:607080	DOID:14448
OMIM:607084	DOID:0050565
OMIM:607091	DOID:0050571
OMIM:607095	DOID:0050640
OMIM:607101	DOID:0050565
OMIM:607115	DOID:37
OMIM:607136	DOID:1441
OMIM:607143	DOID:0050570
OMIM:607151	DOID:13099
OMIM:607154	DOID:4481
OMIM:607155	DOID:11724
OMIM:607174	DOID:4586
OMIM:607196	DOID:10907
OMIM:607200	DOID:0050328
OMIM:607208	DOID:0060171
OMIM:607225	DOID:2476
OMIM:607236	DOID:3981
OMIM:607250	DOID:1441
OMIM:607259	DOID:2476
OMIM:607271	DOID:6688
OMIM:607313	DOID:0060249
OMIM:607323	DOID:12557
OMIM:607326	DOID:0060247
OMIM:607330	DOID:1701
OMIM:607339	DOID:3393
OMIM:607341	DOID:863
OMIM:607346	DOID:9277
OMIM:607361	DOID:0050778
OMIM:607364	DOID:445
OMIM:607371	DOID:0050835
OMIM:607398	DOID:9553
OMIM:607417	DOID:0060308
OMIM:607426	DOID:0050730
OMIM:607432	DOID:0050453
OMIM:607450	DOID:0050431
OMIM:607453	DOID:0050564
OMIM:607454	DOID:9277
OMIM:607459	DOID:539
OMIM:607464	DOID:8161
OMIM:607473	DOID:2214
OMIM:607475	DOID:0050683
OMIM:607476	DOID:0050572
OMIM:607482	DOID:12930
OMIM:607483	DOID:0050659
OMIM:607485	DOID:936
OMIM:607487	DOID:12930
OMIM:607499	DOID:12129
OMIM:607523	DOID:4123
OMIM:607541	DOID:12318
OMIM:607554	DOID:0050650
OMIM:607572	DOID:1024
OMIM:607594	DOID:12177
OMIM:607595	DOID:936
OMIM:607596	DOID:0060265
OMIM:607598	DOID:381
OMIM:607602	DOID:4603
OMIM:607616	DOID:14504
OMIM:607624	DOID:612
OMIM:607625	DOID:14504
OMIM:607626	DOID:987
OMIM:607628	DOID:1827
OMIM:607631	DOID:4890
OMIM:607634	DOID:13533
OMIM:607636	DOID:12721
OMIM:607641	DOID:0050582
OMIM:607654	DOID:3390
OMIM:607655	DOID:421
OMIM:607676	DOID:612
OMIM:607677	DOID:0050539
OMIM:607678	DOID:0050538
OMIM:607682	DOID:1827
OMIM:607684	DOID:0050539
OMIM:607685	DOID:999
OMIM:607688	DOID:14330
OMIM:607694	DOID:0050591
OMIM:607706	DOID:0050541
OMIM:607734	DOID:0050538
OMIM:607736	DOID:0050539
OMIM:607745	DOID:0060169
OMIM:607748	DOID:1701
OMIM:607765	DOID:0050674
OMIM:607778	DOID:0050604
OMIM:607785	DOID:0050458
OMIM:607791	DOID:0050543
OMIM:607801	DOID:11724
OMIM:607812	DOID:0080001
OMIM:607821	DOID:0050565
OMIM:607822	DOID:10652
OMIM:607823	DOID:4535
OMIM:607831	DOID:0050539
OMIM:607832	DOID:1312
OMIM:607841	DOID:0050564
OMIM:607847	DOID:1227
OMIM:607850	DOID:8398
OMIM:607855	DOID:0050557
OMIM:607903	DOID:4535
OMIM:607906	DOID:0050570
OMIM:607907	DOID:3507
OMIM:607921	DOID:10584
OMIM:607932	DOID:10629
OMIM:607936	DOID:37
OMIM:607941	DOID:1882
OMIM:607944	DOID:612
OMIM:608013	DOID:1926
OMIM:608022	DOID:1934
OMIM:608030	DOID:0060198
OMIM:608051	DOID:12318
OMIM:608089	DOID:2871
OMIM:608091	DOID:0050777
OMIM:608093	DOID:0050570
OMIM:608097	DOID:0050454
OMIM:608099	DOID:11724
OMIM:608104	DOID:0050570
OMIM:608106	DOID:6620
OMIM:608115	DOID:5425
OMIM:608133	DOID:10584
OMIM:608161	DOID:0050661
OMIM:608180	DOID:0060242
OMIM:608189	DOID:182
OMIM:608194	DOID:0050572
OMIM:608203	DOID:612
OMIM:608224	DOID:0050564
OMIM:608232	DOID:8552
OMIM:608233	DOID:3753
OMIM:608236	DOID:2477
OMIM:608265	DOID:0050565
OMIM:608266	DOID:1540
OMIM:608320	DOID:3393
OMIM:608323	DOID:0050543
OMIM:608328	DOID:0050475
OMIM:608340	DOID:0050543
OMIM:608354	DOID:178
OMIM:608355	DOID:255
OMIM:608358	DOID:423
OMIM:608361	DOID:12721
OMIM:608380	DOID:10584
OMIM:608389	DOID:0060232
OMIM:608390	DOID:14451
OMIM:608393	DOID:10907
OMIM:608404	DOID:2218
OMIM:608415	DOID:0050335
OMIM:608423	DOID:11724
OMIM:608443	DOID:0060308
OMIM:608446	DOID:5844
OMIM:608456	DOID:0050424
OMIM:608470	DOID:12318
OMIM:608471	DOID:12318
OMIM:608516	DOID:1595
OMIM:608540	DOID:0050570
OMIM:608553	DOID:14791
OMIM:608565	DOID:0050565
OMIM:608567	DOID:13884
OMIM:608569	DOID:12930
OMIM:608572	DOID:9574
OMIM:608594	DOID:0050585
OMIM:608611	DOID:2978
OMIM:608612	DOID:811
OMIM:608615	DOID:0050591
OMIM:608622	DOID:10763
OMIM:608627	DOID:0050752
OMIM:608629	DOID:0050777
OMIM:608634	DOID:0050582
OMIM:608641	DOID:0050564
OMIM:608644	DOID:9562
OMIM:608647	DOID:9562
OMIM:608649	DOID:12271
OMIM:608654	DOID:0050548
OMIM:608673	DOID:0050539
OMIM:608681	DOID:0050568
OMIM:608688	DOID:1826
OMIM:608709	DOID:811
OMIM:608716	DOID:10907
OMIM:608728	DOID:12721
OMIM:608747	DOID:10003
OMIM:608751	DOID:11984
OMIM:608758	DOID:11984
OMIM:608768	DOID:1441
OMIM:608776	DOID:0050570
OMIM:608779	DOID:0050571
OMIM:608782	DOID:3649
OMIM:608799	DOID:0050570
OMIM:608800	DOID:9007
OMIM:608804	DOID:3213
OMIM:608805	DOID:10159
OMIM:608807	DOID:11724
OMIM:608808	DOID:1682
OMIM:608810	DOID:423
OMIM:608812	DOID:9256
OMIM:608836	DOID:0060235
OMIM:608837	DOID:0050471
OMIM:608840	DOID:0050557
OMIM:608864	DOID:0050567
OMIM:608874	DOID:0050567
OMIM:608890	DOID:9258
OMIM:608895	DOID:10871
OMIM:608898	DOID:0050120
OMIM:608901	DOID:3393
OMIM:608902	DOID:655
OMIM:608908	DOID:11830
OMIM:608930	DOID:3635
OMIM:608931	DOID:3635
OMIM:608940	DOID:12721
OMIM:608957	DOID:612
OMIM:608971	DOID:5812
OMIM:608978	DOID:1682
OMIM:608980	DOID:557
OMIM:608984	DOID:480
OMIM:608996	DOID:5426
OMIM:609006	DOID:0050565
OMIM:609015	DOID:3146
OMIM:609016	DOID:3146
OMIM:609033	DOID:10584
OMIM:609040	DOID:0050431
OMIM:609048	DOID:8923
OMIM:609049	DOID:1184
OMIM:609053	DOID:13636
OMIM:609054	DOID:13636
OMIM:609056	DOID:1826
OMIM:609057	DOID:2730
OMIM:609060	DOID:0060286
OMIM:609069	DOID:9351
OMIM:609115	DOID:11724
OMIM:609129	DOID:10003
OMIM:609135	DOID:12449
OMIM:609136	DOID:10487
OMIM:609140	DOID:12318
OMIM:609141	DOID:12318
OMIM:609148	DOID:12365
OMIM:609152	DOID:7998
OMIM:609161	DOID:4751
OMIM:609162	DOID:12721
OMIM:609165	DOID:161
OMIM:609180	DOID:0050570
OMIM:609192	DOID:0050466
OMIM:609195	DOID:2476
OMIM:609200	DOID:14717
OMIM:609220	DOID:0060231
OMIM:609227	DOID:3156
OMIM:609241	DOID:3211
OMIM:609242	DOID:3211
OMIM:609254	DOID:0050576
OMIM:609260	DOID:0050539
OMIM:609265	DOID:3012
OMIM:609270	DOID:1441
OMIM:609273	DOID:3191
OMIM:609283	DOID:12558
OMIM:609284	DOID:3191
OMIM:609285	DOID:3191
OMIM:609286	DOID:12558
OMIM:609304	DOID:0050709
OMIM:609306	DOID:1441
OMIM:609307	DOID:1441
OMIM:609308	DOID:11724
OMIM:609310	DOID:3883
OMIM:609311	DOID:0050541
OMIM:609313	DOID:0050467
OMIM:609322	DOID:2129
OMIM:609338	DOID:1936
OMIM:609340	DOID:2476
OMIM:609352	DOID:4644
OMIM:609404	DOID:10591
OMIM:609423	DOID:635
OMIM:609432	DOID:11193
OMIM:609439	DOID:0050565
OMIM:609441	DOID:1100
OMIM:609446	DOID:1827
OMIM:609452	DOID:9884
OMIM:609460	DOID:10487
OMIM:609464	DOID:11335
OMIM:609508	DOID:5614
OMIM:609524	DOID:9884
OMIM:609528	DOID:0060337
OMIM:609529	DOID:0060025
OMIM:609533	DOID:0050565
OMIM:609535	DOID:655
OMIM:609536	DOID:8158
OMIM:609549	DOID:10629
OMIM:609579	DOID:2340
OMIM:609583	DOID:0050777
OMIM:609597	DOID:0060285
OMIM:609620	DOID:0050793
OMIM:609621	DOID:0050793
OMIM:609622	DOID:0050793
OMIM:609628	DOID:1338
OMIM:609634	DOID:0060178
OMIM:609637	DOID:4621
OMIM:609638	DOID:2730
OMIM:609646	DOID:0050565
OMIM:609698	DOID:50
OMIM:609706	DOID:0050565
OMIM:609734	DOID:9970
OMIM:609741	DOID:83
OMIM:609753	DOID:10608
OMIM:609755	DOID:10608
OMIM:609796	DOID:3156
OMIM:609812	DOID:0050524
OMIM:609813	DOID:0050568
OMIM:609814	DOID:557
OMIM:609820	DOID:8432
OMIM:609821	DOID:2214
OMIM:609823	DOID:0050565
OMIM:609886	DOID:1920
OMIM:609887	DOID:1067
OMIM:609889	DOID:614
OMIM:609909	DOID:12930
OMIM:609923	DOID:10584
OMIM:609924	DOID:9252
OMIM:609939	DOID:9074
OMIM:609942	DOID:3490
OMIM:609968	DOID:13317
OMIM:609975	DOID:13317
OMIM:609981	DOID:612
OMIM:610003	DOID:14503
OMIM:610006	DOID:9252
OMIM:610015	DOID:9252
OMIM:610017	DOID:0050794
OMIM:610019	DOID:83
OMIM:610021	DOID:13317
OMIM:610024	DOID:0050795
OMIM:610042	DOID:2234
OMIM:610048	DOID:12318
OMIM:610069	DOID:0050424
OMIM:610090	DOID:11832
OMIM:610092	DOID:12270
OMIM:610093	DOID:10629
OMIM:610100	DOID:574
OMIM:610102	DOID:0060300
OMIM:610125	DOID:10629
OMIM:610127	DOID:14503
OMIM:610131	DOID:12558
OMIM:610140	DOID:1682
OMIM:610149	DOID:10871
OMIM:610153	DOID:0050565
OMIM:610154	DOID:0050565
OMIM:610156	DOID:5614
OMIM:610163	DOID:612
OMIM:610168	DOID:0050466
OMIM:610181	DOID:0050629
OMIM:610185	DOID:1059
OMIM:610187	DOID:3827
OMIM:610188	DOID:0050777
OMIM:610189	DOID:0050576
OMIM:610193	DOID:0050431
OMIM:610198	DOID:12930
OMIM:610199	DOID:0050328
OMIM:610202	DOID:83
OMIM:610204	DOID:0060274
OMIM:610205	DOID:9245
OMIM:610217	DOID:2367
OMIM:610220	DOID:0050565
OMIM:610227	DOID:2723
OMIM:610244	DOID:2476
OMIM:610245	DOID:1441
OMIM:610246	DOID:1441
OMIM:610250	DOID:2476
OMIM:610253	DOID:0060352
OMIM:610256	DOID:11367
OMIM:610265	DOID:0050565
OMIM:610269	DOID:12129
OMIM:610282	DOID:10584
OMIM:610283	DOID:0050572
OMIM:610293	DOID:0060284
OMIM:610297	DOID:14330
OMIM:610313	DOID:0060294
OMIM:610329	DOID:0050629
OMIM:610333	DOID:0050629
OMIM:610353	DOID:3331
OMIM:610356	DOID:0050795
OMIM:610357	DOID:2476
OMIM:610359	DOID:10584
OMIM:610370	DOID:5295
OMIM:610374	DOID:0060334
OMIM:610377	DOID:0050452
OMIM:610381	DOID:0050572
OMIM:610425	DOID:83
OMIM:610427	DOID:0050534
OMIM:610441	DOID:2519
OMIM:610443	DOID:0050880
OMIM:610444	DOID:0050534
OMIM:610445	DOID:0050534
OMIM:610455	DOID:182
OMIM:610460	DOID:1205
OMIM:610474	DOID:0080001
OMIM:610475	DOID:0060280
OMIM:610476	DOID:0050431
OMIM:610478	DOID:0050795
OMIM:610489	DOID:0060280
OMIM:610498	DOID:0060286
OMIM:610504	DOID:780
OMIM:610505	DOID:0060286
OMIM:610508	DOID:0050524
OMIM:610532	DOID:3213
OMIM:610536	DOID:2908
OMIM:610539	DOID:1926
OMIM:610549	DOID:3138
OMIM:610582	DOID:0060334
OMIM:610599	DOID:10584
OMIM:610612	DOID:14791
OMIM:610618	DOID:14735
OMIM:610623	DOID:0050537
OMIM:610628	DOID:3614
OMIM:610629	DOID:1339
OMIM:610644	DOID:3390
OMIM:610651	DOID:0050427
OMIM:610678	DOID:0060286
OMIM:610682	DOID:12347
OMIM:610687	DOID:3191
OMIM:610688	DOID:0050777
OMIM:610698	DOID:10871
OMIM:610706	DOID:10003
OMIM:610713	DOID:0050689
OMIM:610717	DOID:3146
OMIM:610725	DOID:1184
OMIM:610733	DOID:3490
OMIM:610738	DOID:0050590
OMIM:610743	DOID:1441
OMIM:610755	DOID:170
OMIM:610756	DOID:1059
OMIM:610758	DOID:1059
OMIM:610759	DOID:11725
OMIM:610768	DOID:0050570
OMIM:610773	DOID:700
OMIM:610798	DOID:612
OMIM:610799	DOID:612
OMIM:610805	DOID:557
OMIM:610828	DOID:4621
OMIM:610829	DOID:4621
OMIM:610832	DOID:13636
OMIM:610842	DOID:2738
OMIM:610852	DOID:9562
OMIM:610878	DOID:9620
OMIM:610896	DOID:14702
OMIM:610913	DOID:12120
OMIM:610915	DOID:12347
OMIM:610921	DOID:12120
OMIM:610927	DOID:9074
OMIM:610938	DOID:3393
OMIM:610947	DOID:3393
OMIM:610951	DOID:14503
OMIM:610954	DOID:1059
OMIM:610965	DOID:2962
OMIM:610967	DOID:12347
OMIM:610968	DOID:12347
OMIM:610978	DOID:0050328
OMIM:610984	DOID:0050419
OMIM:610988	DOID:1024
OMIM:610992	DOID:0050723
OMIM:611022	DOID:0050565
OMIM:611038	DOID:10629
OMIM:611040	DOID:10629
OMIM:611067	DOID:0060160
OMIM:611081	DOID:0050589
OMIM:611087	DOID:1826
OMIM:611090	DOID:0060308
OMIM:611091	DOID:0060308
OMIM:611092	DOID:0060308
OMIM:611093	DOID:0060308
OMIM:611105	DOID:700
OMIM:611126	DOID:9252
OMIM:611131	DOID:10584
OMIM:611134	DOID:0050778
OMIM:611136	DOID:1827
OMIM:611162	DOID:12365
OMIM:611174	DOID:0080001
OMIM:611182	DOID:0050571
OMIM:611209	DOID:0050571
OMIM:611225	DOID:2476
OMIM:611228	DOID:0050541
OMIM:611263	DOID:0050592
OMIM:611277	DOID:0060170
OMIM:611283	DOID:9252
OMIM:611291	DOID:10907
OMIM:611302	DOID:2476
OMIM:611307	DOID:11724
OMIM:611363	DOID:1882
OMIM:611369	DOID:767
OMIM:611377	DOID:0050581
OMIM:611378	DOID:10871
OMIM:611383	DOID:0050439
OMIM:611390	DOID:2476
OMIM:611391	DOID:83
OMIM:611407	DOID:12930
OMIM:611431	DOID:3156
OMIM:611451	DOID:0050565
OMIM:611465	DOID:0060262
OMIM:611488	DOID:10871
OMIM:611489	DOID:630
OMIM:611490	DOID:13533
OMIM:611493	DOID:0050650
OMIM:611497	DOID:13533
OMIM:611498	DOID:12712
OMIM:611521	DOID:3261
OMIM:611523	DOID:0060275
OMIM:611528	DOID:0050431
OMIM:611544	DOID:83
OMIM:611548	DOID:5426
OMIM:611553	DOID:3490
OMIM:611554	DOID:14291
OMIM:611556	DOID:2747
OMIM:611560	DOID:0050777
OMIM:611561	DOID:0050778
OMIM:611584	DOID:9258
OMIM:611588	DOID:11724
OMIM:611590	DOID:14219
OMIM:611597	DOID:83
OMIM:611603	DOID:0050453
OMIM:611615	DOID:12930
OMIM:611638	DOID:12270
OMIM:611664	DOID:3156
OMIM:611705	DOID:423
OMIM:611718	DOID:447
OMIM:611719	DOID:0060286
OMIM:611721	DOID:10581
OMIM:611722	DOID:10587
OMIM:611724	DOID:3156
OMIM:611726	DOID:891
OMIM:611742	DOID:3156
OMIM:611755	DOID:14791
OMIM:611762	DOID:37
OMIM:611771	DOID:557
OMIM:611773	DOID:10300
OMIM:611775	DOID:13378
OMIM:611777	DOID:0050451
OMIM:611783	DOID:8432
OMIM:611788	DOID:14004
OMIM:611804	DOID:2373
OMIM:611809	DOID:0050662
OMIM:611812	DOID:9553
OMIM:611816	DOID:1059
OMIM:611818	DOID:2843
OMIM:611819	DOID:2843
OMIM:611820	DOID:2843
OMIM:611868	DOID:10283
OMIM:611875	DOID:0050451
OMIM:611876	DOID:0050451
OMIM:611878	DOID:12930
OMIM:611879	DOID:12930
OMIM:611880	DOID:12930
OMIM:611881	DOID:2747
OMIM:611884	DOID:9562
OMIM:611890	DOID:230
OMIM:611895	DOID:0060200
OMIM:611928	DOID:10283
OMIM:611938	DOID:114
OMIM:611943	DOID:612
OMIM:611953	DOID:10871
OMIM:612004	DOID:1588
OMIM:612015	DOID:0050570
OMIM:612016	DOID:0050730
OMIM:612018	DOID:9432
OMIM:612020	DOID:2476
OMIM:612067	DOID:0050835
OMIM:612069	DOID:0060201
OMIM:612076	DOID:447
OMIM:612079	DOID:987
OMIM:612095	DOID:10584
OMIM:612098	DOID:11984
OMIM:612100	DOID:12849
OMIM:612109	DOID:5614
OMIM:612119	DOID:2978
OMIM:612124	DOID:11984
OMIM:612126	DOID:0050835
OMIM:612132	DOID:14693
OMIM:612138	DOID:4644
OMIM:612158	DOID:12930
OMIM:612160	DOID:1907
OMIM:612164	DOID:0050709
OMIM:612199	DOID:1319
OMIM:612201	DOID:0050650
OMIM:612219	DOID:3369
OMIM:612225	DOID:0050524
OMIM:612227	DOID:1837
OMIM:612229	DOID:9256
OMIM:612233	DOID:700
OMIM:612237	DOID:6496
OMIM:612240	DOID:0050650
OMIM:612244	DOID:0050589
OMIM:612245	DOID:0050589
OMIM:612247	DOID:3138
OMIM:612251	DOID:9074
OMIM:612253	DOID:9074
OMIM:612260	DOID:612
OMIM:612261	DOID:0050589
OMIM:612267	DOID:3156
OMIM:612271	DOID:3156
OMIM:612278	DOID:0050589
OMIM:612284	DOID:0050778
OMIM:612285	DOID:0050777
OMIM:612286	DOID:11476
OMIM:612287	DOID:11476
OMIM:612290	DOID:674
OMIM:612291	DOID:0050777
OMIM:612292	DOID:0050675
OMIM:612300	DOID:583
OMIM:612301	DOID:13533
OMIM:612304	DOID:3756
OMIM:612310	DOID:5426
OMIM:612313	DOID:1059
OMIM:612318	DOID:421
OMIM:612319	DOID:2476
OMIM:612337	DOID:0060307
OMIM:612347	DOID:2842
OMIM:612348	DOID:2452
OMIM:612350	DOID:13359
OMIM:612356	DOID:178
OMIM:612359	DOID:6457
OMIM:612370	DOID:3614
OMIM:612371	DOID:3312
OMIM:612376	DOID:0060318
OMIM:612379	DOID:0050570
OMIM:612387	DOID:11335
OMIM:612389	DOID:0060268
OMIM:612390	DOID:0060269
OMIM:612394	DOID:65
OMIM:612400	DOID:8398
OMIM:612416	DOID:2229
OMIM:612422	DOID:397
OMIM:612423	DOID:1247
OMIM:612437	DOID:891
OMIM:612438	DOID:3213
OMIM:612444	DOID:9562
OMIM:612446	DOID:0060299
OMIM:612447	DOID:11383
OMIM:612462	DOID:4184
OMIM:612463	DOID:4183
OMIM:612518	DOID:9562
OMIM:612520	DOID:9744
OMIM:612522	DOID:9744
OMIM:612526	DOID:0050585
OMIM:612527	DOID:1339
OMIM:612528	DOID:1339
OMIM:612529	DOID:2187
OMIM:612539	DOID:2476
OMIM:612540	DOID:3635
OMIM:612541	DOID:0050590
OMIM:612551	DOID:1312
OMIM:612555	DOID:5683
OMIM:612561	DOID:1339
OMIM:612562	DOID:1339
OMIM:612563	DOID:1339
OMIM:612567	DOID:0050589
OMIM:612572	DOID:10584
OMIM:612577	DOID:0060202
OMIM:612580	DOID:0060307
OMIM:612581	DOID:0060307
OMIM:612591	DOID:9256
OMIM:612621	DOID:0060307
OMIM:612631	DOID:583
OMIM:612643	DOID:0050564
OMIM:612644	DOID:0050564
OMIM:612645	DOID:0050565
OMIM:612649	DOID:9562
OMIM:612650	DOID:9562
OMIM:612651	DOID:331
OMIM:612653	DOID:12971
OMIM:612656	DOID:963
OMIM:612657	DOID:0050572
OMIM:612674	DOID:1389
OMIM:612690	DOID:12971
OMIM:612691	DOID:863
OMIM:612692	DOID:2583
OMIM:612702	DOID:3614
OMIM:612703	DOID:10907
OMIM:612712	DOID:10584
OMIM:612713	DOID:0050807
OMIM:612714	DOID:1338
OMIM:612716	DOID:543
OMIM:612718	DOID:0050712
OMIM:612736	DOID:0050799
OMIM:612740	DOID:3133
OMIM:612775	DOID:0050572
OMIM:612780	DOID:10003
OMIM:612781	DOID:28
OMIM:612782	DOID:5812
OMIM:612783	DOID:5812
OMIM:612794	DOID:1882
OMIM:612813	DOID:0080001
OMIM:612838	DOID:0050451
OMIM:612840	DOID:6612
OMIM:612847	DOID:0050812
OMIM:612852	DOID:37
OMIM:612874	DOID:423
OMIM:612877	DOID:12930
OMIM:612899	DOID:1827
OMIM:612900	DOID:10970
OMIM:612908	DOID:3390
OMIM:612918	DOID:10192
OMIM:612921	DOID:0060241
OMIM:612922	DOID:12554
OMIM:612923	DOID:12554
OMIM:612924	DOID:12554
OMIM:612925	DOID:12554
OMIM:612926	DOID:12554
OMIM:612932	DOID:2747
OMIM:612933	DOID:2747
OMIM:612936	DOID:2476
OMIM:612937	DOID:0050570
OMIM:612938	DOID:28
OMIM:612940	DOID:3144
OMIM:612943	DOID:10584
OMIM:612949	DOID:700
OMIM:612951	DOID:936
OMIM:612952	DOID:0050629
OMIM:612953	DOID:14330
OMIM:612954	DOID:14717
OMIM:612955	DOID:2843
OMIM:612956	DOID:114
OMIM:612961	DOID:0050794
OMIM:612964	DOID:5426
OMIM:612965	DOID:14448
OMIM:612975	DOID:863
OMIM:612989	DOID:5723
OMIM:612997	DOID:14227
OMIM:612998	DOID:11726
OMIM:612999	DOID:11726
OMIM:613000	DOID:0050428
OMIM:613003	DOID:1094
OMIM:613013	DOID:769
OMIM:613014	DOID:769
OMIM:613021	DOID:9563
OMIM:613027	DOID:0050594
OMIM:613028	DOID:3070
OMIM:613029	DOID:3070
