Ensembl_Gene_ID	Disease_ID	In_PhenoRank_Benchmarking
ENSG00000140416	OMIM:115196	TRUE
ENSG00000140416	OMIM:611878	FALSE
ENSG00000140443	OMIM:270450	TRUE
ENSG00000140459	OMIM:613743	FALSE
ENSG00000140463	OMIM:615982	FALSE
ENSG00000140470	OMIM:613195	FALSE
ENSG00000140471	OMIM:614340	FALSE
ENSG00000140521	OMIM:157640	TRUE
ENSG00000140521	OMIM:203700	TRUE
ENSG00000140521	OMIM:256000	TRUE
ENSG00000140521	OMIM:258450	TRUE
ENSG00000140521	OMIM:607459	TRUE
ENSG00000140521	OMIM:613662	FALSE
ENSG00000140522	OMIM:136880	TRUE
ENSG00000140522	OMIM:607475	TRUE
ENSG00000140522	OMIM:607476	TRUE
ENSG00000140525	OMIM:609053	FALSE
ENSG00000140623	OMIM:614822	FALSE
ENSG00000140650	OMIM:212065	TRUE
ENSG00000140675	OMIM:233100	TRUE
ENSG00000140691	OMIM:615954	FALSE
ENSG00000140694	OMIM:616353	FALSE
ENSG00000140694	OMIM:616371	FALSE
ENSG00000140718	OMIM:612460	FALSE
ENSG00000140718	OMIM:612938	FALSE
ENSG00000140740	OMIM:615160	FALSE
ENSG00000140836	OMIM:176807	TRUE
ENSG00000140854	OMIM:616212	FALSE
ENSG00000140873	OMIM:615458	FALSE
ENSG00000140905	OMIM:605899	TRUE
ENSG00000140939	OMIM:614937	FALSE
ENSG00000140968	OMIM:614893	FALSE
ENSG00000140968	OMIM:614894	FALSE
ENSG00000141012	OMIM:253000	TRUE
ENSG00000141013	OMIM:616726	FALSE
ENSG00000141161	OMIM:616279	FALSE
ENSG00000141252	OMIM:615851	FALSE
ENSG00000141349	OMIM:612541	FALSE
ENSG00000141378	OMIM:616263	FALSE
ENSG00000141384	OMIM:615841	FALSE
ENSG00000141385	OMIM:610246	FALSE
ENSG00000141385	OMIM:614487	FALSE
ENSG00000141404	OMIM:615073	FALSE
ENSG00000141431	OMIM:615485	FALSE
ENSG00000141448	OMIM:187500	TRUE
ENSG00000141448	OMIM:217095	TRUE
ENSG00000141448	OMIM:600001	FALSE
ENSG00000141448	OMIM:614474	FALSE
ENSG00000141448	OMIM:614475	FALSE
ENSG00000141458	OMIM:257220	TRUE
ENSG00000141469	OMIM:111000	FALSE
ENSG00000141485	OMIM:615905	FALSE
ENSG00000141497	OMIM:615842	FALSE
ENSG00000141499	OMIM:613988	FALSE
ENSG00000141506	OMIM:615217	FALSE
ENSG00000141510	OMIM:114480	TRUE
ENSG00000141510	OMIM:114500	TRUE
ENSG00000141510	OMIM:114550	TRUE
ENSG00000141510	OMIM:137800	TRUE
ENSG00000141510	OMIM:151623	TRUE
ENSG00000141510	OMIM:202300	TRUE
ENSG00000141510	OMIM:259500	TRUE
ENSG00000141510	OMIM:260350	TRUE
ENSG00000141510	OMIM:260500	TRUE
ENSG00000141510	OMIM:607107	TRUE
ENSG00000141510	OMIM:614740	FALSE
ENSG00000141519	OMIM:613808	FALSE
ENSG00000141522	OMIM:615244	FALSE
ENSG00000141524	OMIM:226400	TRUE
ENSG00000141527	OMIM:173200	TRUE
ENSG00000141527	OMIM:602723	TRUE
ENSG00000141543	OMIM:268305	TRUE
ENSG00000141551	OMIM:615224	FALSE
ENSG00000141579	OMIM:610227	FALSE
ENSG00000141627	OMIM:223800	TRUE
ENSG00000141627	OMIM:607326	TRUE
ENSG00000141646	OMIM:139210	TRUE
ENSG00000141646	OMIM:174900	TRUE
ENSG00000141646	OMIM:175050	FALSE
ENSG00000141646	OMIM:260350	TRUE
ENSG00000141655	OMIM:174810	TRUE
ENSG00000141655	OMIM:602080	TRUE
ENSG00000141655	OMIM:612301	FALSE
ENSG00000141736	OMIM:137800	TRUE
ENSG00000141736	OMIM:211980	TRUE
ENSG00000141736	OMIM:613659	FALSE
ENSG00000141756	OMIM:259450	FALSE
ENSG00000141756	OMIM:610968	FALSE
ENSG00000141759	OMIM:608572	TRUE
ENSG00000141837	OMIM:108500	TRUE
ENSG00000141837	OMIM:141500	TRUE
ENSG00000141837	OMIM:183086	TRUE
ENSG00000141837	OMIM:617106	FALSE
ENSG00000142089	OMIM:614680	FALSE
ENSG00000142156	OMIM:158810	TRUE
ENSG00000142156	OMIM:254090	TRUE
ENSG00000142168	OMIM:105400	TRUE
ENSG00000142173	OMIM:158810	TRUE
ENSG00000142173	OMIM:254090	TRUE
ENSG00000142173	OMIM:255600	TRUE
ENSG00000142178	OMIM:616341	FALSE
ENSG00000142186	OMIM:616719	FALSE
ENSG00000142192	OMIM:104300	TRUE
ENSG00000142192	OMIM:605714	TRUE
ENSG00000142208	OMIM:114480	TRUE
ENSG00000142208	OMIM:114500	TRUE
ENSG00000142208	OMIM:167000	FALSE
ENSG00000142208	OMIM:176920	TRUE
ENSG00000142208	OMIM:615109	FALSE
ENSG00000142303	OMIM:277600	TRUE
ENSG00000142319	OMIM:188890	TRUE
ENSG00000142319	OMIM:613135	FALSE
ENSG00000142330	OMIM:601283	TRUE
ENSG00000142405	OMIM:611762	FALSE
ENSG00000142599	OMIM:616975	FALSE
ENSG00000142611	OMIM:615373	FALSE
ENSG00000142627	OMIM:116600	TRUE
ENSG00000142655	OMIM:614887	FALSE
ENSG00000142676	OMIM:612562	FALSE
ENSG00000142731	OMIM:616171	FALSE
ENSG00000142748	OMIM:613860	FALSE
ENSG00000142798	OMIM:224410	TRUE
ENSG00000142798	OMIM:255800	TRUE
ENSG00000142867	OMIM:137245	TRUE
ENSG00000142867	OMIM:156240	TRUE
ENSG00000142867	OMIM:273300	TRUE
ENSG00000142867	OMIM:605027	TRUE
ENSG00000142867	OMIM:616098	FALSE
ENSG00000142949	OMIM:616001	FALSE
ENSG00000143061	OMIM:149700	TRUE
ENSG00000143140	OMIM:108770	FALSE
ENSG00000143140	OMIM:614049	FALSE
ENSG00000143178	OMIM:201400	TRUE
ENSG00000143183	OMIM:213980	TRUE
ENSG00000143199	OMIM:143870	TRUE
ENSG00000143217	OMIM:613573	FALSE
ENSG00000143224	OMIM:176200	TRUE
ENSG00000143226	OMIM:152700	TRUE
ENSG00000143226	OMIM:219700	TRUE
ENSG00000143226	OMIM:611162	FALSE
ENSG00000143252	OMIM:605373	TRUE
ENSG00000143252	OMIM:606764	TRUE
ENSG00000143252	OMIM:606864	TRUE
ENSG00000143278	OMIM:613235	FALSE
ENSG00000143294	OMIM:605074	TRUE
ENSG00000143315	OMIM:610293	FALSE
ENSG00000143318	OMIM:616231	FALSE
ENSG00000143324	OMIM:616413	FALSE
ENSG00000143337	OMIM:617072	FALSE
ENSG00000143341	OMIM:603075	FALSE
ENSG00000143365	OMIM:616622	FALSE
ENSG00000143368	OMIM:154400	TRUE
ENSG00000143369	OMIM:247100	TRUE
ENSG00000143373	OMIM:616833	FALSE
ENSG00000143374	OMIM:615918	FALSE
ENSG00000143382	OMIM:225100	TRUE
ENSG00000143382	OMIM:225200	TRUE
ENSG00000143387	OMIM:265800	TRUE
ENSG00000143390	OMIM:209920	TRUE
ENSG00000143442	OMIM:616364	FALSE
ENSG00000143469	OMIM:614229	FALSE
ENSG00000143473	OMIM:135500	TRUE
ENSG00000143473	OMIM:611816	FALSE
ENSG00000143549	OMIM:255310	TRUE
ENSG00000143549	OMIM:609284	FALSE
ENSG00000143575	OMIM:610738	FALSE
ENSG00000143622	OMIM:615355	FALSE
ENSG00000143627	OMIM:102900	FALSE
ENSG00000143627	OMIM:266200	FALSE
ENSG00000143631	OMIM:146700	TRUE
ENSG00000143631	OMIM:605803	FALSE
ENSG00000143632	OMIM:161800	TRUE
ENSG00000143632	OMIM:255310	TRUE
ENSG00000143632	OMIM:616852	FALSE
ENSG00000143669	OMIM:214500	TRUE
ENSG00000143768	OMIM:601877	FALSE
ENSG00000143801	OMIM:606889	TRUE
ENSG00000143801	OMIM:613697	FALSE
ENSG00000143811	OMIM:616420	FALSE
ENSG00000143815	OMIM:169400	TRUE
ENSG00000143815	OMIM:215140	TRUE
ENSG00000143815	OMIM:613471	FALSE
ENSG00000143819	OMIM:189800	TRUE
ENSG00000143819	OMIM:607748	TRUE
ENSG00000143839	OMIM:267430	TRUE
ENSG00000143839	OMIM:613092	FALSE
ENSG00000143858	OMIM:616040	FALSE
ENSG00000143921	OMIM:210250	TRUE
ENSG00000143921	OMIM:611465	FALSE
ENSG00000143951	OMIM:217085	FALSE
ENSG00000143951	OMIM:615992	FALSE
ENSG00000144028	OMIM:610359	FALSE
ENSG00000144061	OMIM:256100	TRUE
ENSG00000144061	OMIM:266900	TRUE
ENSG00000144061	OMIM:609583	FALSE
ENSG00000144182	OMIM:616299	FALSE
ENSG00000144191	OMIM:216900	TRUE
ENSG00000144285	OMIM:604403	FALSE
ENSG00000144285	OMIM:607208	TRUE
ENSG00000144285	OMIM:609634	FALSE
ENSG00000144354	OMIM:616910	FALSE
ENSG00000144381	OMIM:605280	TRUE
ENSG00000144381	OMIM:612233	FALSE
ENSG00000144406	OMIM:616801	FALSE
ENSG00000144452	OMIM:242500	TRUE
ENSG00000144452	OMIM:601277	TRUE
ENSG00000144455	OMIM:272200	TRUE
ENSG00000144535	OMIM:267000	TRUE
ENSG00000144554	OMIM:227646	FALSE
ENSG00000144591	OMIM:615510	FALSE
ENSG00000144647	OMIM:614830	FALSE
ENSG00000144659	OMIM:205950	TRUE
ENSG00000144730	OMIM:615267	FALSE
ENSG00000144891	OMIM:145500	TRUE
ENSG00000144891	OMIM:267430	TRUE
ENSG00000144962	OMIM:102530	FALSE
ENSG00000145012	OMIM:601626	TRUE
ENSG00000145016	OMIM:615705	FALSE
ENSG00000145020	OMIM:605899	TRUE
ENSG00000145075	OMIM:613807	FALSE
ENSG00000145103	OMIM:609646	FALSE
ENSG00000145191	OMIM:603896	TRUE
ENSG00000145217	OMIM:167030	FALSE
ENSG00000145244	OMIM:614595	FALSE
ENSG00000145331	OMIM:616033	FALSE
ENSG00000145335	OMIM:127750	TRUE
ENSG00000145335	OMIM:168601	TRUE
ENSG00000145335	OMIM:605543	FALSE
ENSG00000145348	OMIM:616900	FALSE
ENSG00000145354	OMIM:604928	TRUE
ENSG00000145362	OMIM:600919	TRUE
ENSG00000145375	OMIM:616577	FALSE
ENSG00000145476	OMIM:210370	TRUE
ENSG00000145494	OMIM:252010	TRUE
ENSG00000145623	OMIM:105250	TRUE
ENSG00000145675	OMIM:269880	TRUE
ENSG00000145675	OMIM:615214	FALSE
ENSG00000145675	OMIM:616005	FALSE
ENSG00000145715	OMIM:605462	TRUE
ENSG00000145715	OMIM:608354	TRUE
ENSG00000145715	OMIM:608355	TRUE
ENSG00000145794	OMIM:614399	FALSE
ENSG00000145819	OMIM:607785	TRUE
ENSG00000145868	OMIM:615575	FALSE
ENSG00000145888	OMIM:149400	FALSE
ENSG00000145912	OMIM:613987	FALSE
ENSG00000145936	OMIM:608622	TRUE
ENSG00000145979	OMIM:248000	TRUE
ENSG00000145982	OMIM:614946	FALSE
ENSG00000145982	OMIM:617046	FALSE
ENSG00000145996	OMIM:125853	TRUE
ENSG00000146021	OMIM:614495	FALSE
ENSG00000146038	OMIM:610212	FALSE
ENSG00000146038	OMIM:616217	FALSE
ENSG00000146070	OMIM:147050	TRUE
ENSG00000146070	OMIM:600807	TRUE
ENSG00000146070	OMIM:614278	FALSE
ENSG00000146085	OMIM:251000	TRUE
ENSG00000146282	OMIM:611523	FALSE
ENSG00000146648	OMIM:211980	TRUE
ENSG00000146648	OMIM:616069	FALSE
ENSG00000146733	OMIM:614023	FALSE
ENSG00000146926	OMIM:603383	FALSE
ENSG00000146938	OMIM:300495	TRUE
ENSG00000146938	OMIM:300497	TRUE
ENSG00000147044	OMIM:300422	TRUE
ENSG00000147044	OMIM:300749	FALSE
ENSG00000147050	OMIM:300867	FALSE
ENSG00000147099	OMIM:300882	FALSE
ENSG00000147100	OMIM:300523	FALSE
ENSG00000147123	OMIM:300952	FALSE
ENSG00000147133	OMIM:300966	FALSE
ENSG00000147133	OMIM:314250	TRUE
ENSG00000147140	OMIM:300967	FALSE
ENSG00000147155	OMIM:300960	FALSE
ENSG00000147155	OMIM:302960	TRUE
ENSG00000147168	OMIM:300400	TRUE
ENSG00000147168	OMIM:312863	TRUE
ENSG00000147180	OMIM:300803	FALSE
ENSG00000147202	OMIM:300511	TRUE
ENSG00000147224	OMIM:300661	FALSE
ENSG00000147224	OMIM:301835	TRUE
ENSG00000147224	OMIM:304500	TRUE
ENSG00000147224	OMIM:311070	TRUE
ENSG00000147255	OMIM:300888	FALSE
ENSG00000147257	OMIM:194070	TRUE
ENSG00000147257	OMIM:312870	TRUE
ENSG00000147274	OMIM:300238	TRUE
ENSG00000147316	OMIM:251200	TRUE
ENSG00000147380	OMIM:303700	FALSE
ENSG00000147380	OMIM:303800	FALSE
ENSG00000147383	OMIM:300831	FALSE
ENSG00000147383	OMIM:308050	TRUE
ENSG00000147403	OMIM:300847	FALSE
ENSG00000147416	OMIM:124480	TRUE
ENSG00000147416	OMIM:616455	FALSE
ENSG00000147437	OMIM:614841	FALSE
ENSG00000147465	OMIM:201710	TRUE
ENSG00000147475	OMIM:611225	FALSE
ENSG00000147548	OMIM:601626	TRUE
ENSG00000147647	OMIM:222748	FALSE
ENSG00000147684	OMIM:252010	TRUE
ENSG00000147804	OMIM:201100	FALSE
ENSG00000147852	OMIM:224050	TRUE
ENSG00000147889	OMIM:155600	TRUE
ENSG00000147889	OMIM:155601	TRUE
ENSG00000147889	OMIM:155755	TRUE
ENSG00000147889	OMIM:606719	TRUE
ENSG00000147894	OMIM:105550	TRUE
ENSG00000147955	OMIM:605726	TRUE
ENSG00000147955	OMIM:614373	FALSE
ENSG00000148053	OMIM:613886	FALSE
ENSG00000148090	OMIM:250950	TRUE
ENSG00000148180	OMIM:105120	TRUE
ENSG00000148204	OMIM:219730	FALSE
ENSG00000148204	OMIM:616220	FALSE
ENSG00000148218	OMIM:612740	FALSE
ENSG00000148356	OMIM:614436	FALSE
ENSG00000148384	OMIM:213300	TRUE
ENSG00000148384	OMIM:610156	FALSE
ENSG00000148400	OMIM:109730	TRUE
ENSG00000148400	OMIM:616028	FALSE
ENSG00000148408	OMIM:614860	FALSE
ENSG00000148459	OMIM:614651	FALSE
ENSG00000148516	OMIM:609141	FALSE
ENSG00000148516	OMIM:613270	FALSE
ENSG00000148600	OMIM:613660	FALSE
ENSG00000148604	OMIM:613769	FALSE
ENSG00000148606	OMIM:607694	TRUE
ENSG00000148655	OMIM:615179	FALSE
ENSG00000148672	OMIM:606762	TRUE
ENSG00000148677	OMIM:106700	TRUE
ENSG00000148700	OMIM:617008	FALSE
ENSG00000148702	OMIM:188050	TRUE
ENSG00000148702	OMIM:616535	FALSE
ENSG00000148704	OMIM:614402	FALSE
ENSG00000148737	OMIM:125853	TRUE
ENSG00000148795	OMIM:202110	TRUE
ENSG00000148842	OMIM:613882	FALSE
ENSG00000148842	OMIM:616418	FALSE
ENSG00000148985	OMIM:614207	FALSE
ENSG00000149131	OMIM:106100	TRUE
ENSG00000149131	OMIM:120790	TRUE
ENSG00000149177	OMIM:114500	TRUE
ENSG00000149196	OMIM:616881	FALSE
ENSG00000149256	OMIM:616736	FALSE
ENSG00000149257	OMIM:610504	FALSE
ENSG00000149257	OMIM:613848	FALSE
ENSG00000149260	OMIM:193235	FALSE
ENSG00000149311	OMIM:114480	TRUE
ENSG00000149311	OMIM:208900	TRUE
ENSG00000149418	OMIM:602400	TRUE
ENSG00000149483	OMIM:614465	FALSE
ENSG00000149489	OMIM:608133	FALSE
ENSG00000149506	OMIM:615774	FALSE
ENSG00000149534	OMIM:147050	TRUE
ENSG00000149541	OMIM:245600	TRUE
ENSG00000149571	OMIM:612581	FALSE
ENSG00000149575	OMIM:615378	FALSE
ENSG00000149596	OMIM:613873	FALSE
ENSG00000149781	OMIM:612840	FALSE
ENSG00000149922	OMIM:122600	TRUE
ENSG00000149925	OMIM:611881	FALSE
ENSG00000149968	OMIM:614466	FALSE
ENSG00000150275	OMIM:601067	FALSE
ENSG00000150275	OMIM:602083	FALSE
ENSG00000150275	OMIM:609533	FALSE
ENSG00000150455	OMIM:607948	FALSE
ENSG00000150455	OMIM:610799	FALSE
ENSG00000150455	OMIM:611162	FALSE
ENSG00000150455	OMIM:614382	FALSE
ENSG00000150540	OMIM:600807	TRUE
ENSG00000150540	OMIM:616739	FALSE
ENSG00000150630	OMIM:615907	FALSE
ENSG00000150753	OMIM:256840	TRUE
ENSG00000150768	OMIM:245348	FALSE
ENSG00000150787	OMIM:261640	FALSE
ENSG00000150893	OMIM:219000	TRUE
ENSG00000150907	OMIM:268220	TRUE
ENSG00000150961	OMIM:616294	FALSE
ENSG00000150995	OMIM:117360	TRUE
ENSG00000150995	OMIM:206700	TRUE
ENSG00000150995	OMIM:606658	TRUE
ENSG00000151062	OMIM:610478	FALSE
ENSG00000151067	OMIM:601005	TRUE
ENSG00000151067	OMIM:611875	FALSE
ENSG00000151090	OMIM:145650	TRUE
ENSG00000151090	OMIM:188570	TRUE
ENSG00000151090	OMIM:274300	TRUE
ENSG00000151092	OMIM:615273	FALSE
ENSG00000151148	OMIM:244450	TRUE
ENSG00000151150	OMIM:615493	FALSE
ENSG00000151224	OMIM:250850	TRUE
ENSG00000151247	OMIM:615091	FALSE
ENSG00000151348	OMIM:133701	TRUE
ENSG00000151348	OMIM:616682	FALSE
ENSG00000151413	OMIM:252010	TRUE
ENSG00000151445	OMIM:613404	FALSE
ENSG00000151474	OMIM:616819	FALSE
ENSG00000151490	OMIM:614196	FALSE
ENSG00000151491	OMIM:615974	FALSE
ENSG00000151498	OMIM:611283	FALSE
ENSG00000151552	OMIM:261630	TRUE
ENSG00000151577	OMIM:181500	TRUE
ENSG00000151577	OMIM:190300	TRUE
ENSG00000151611	OMIM:251100	TRUE
ENSG00000151617	OMIM:157300	TRUE
ENSG00000151617	OMIM:616367	FALSE
ENSG00000151623	OMIM:177735	TRUE
ENSG00000151623	OMIM:605115	TRUE
ENSG00000151632	OMIM:614279	FALSE
ENSG00000151694	OMIM:614328	FALSE
ENSG00000151704	OMIM:241200	TRUE
ENSG00000151729	OMIM:609283	FALSE
ENSG00000151729	OMIM:615418	FALSE
ENSG00000151779	OMIM:614800	FALSE
ENSG00000151779	OMIM:616483	FALSE
ENSG00000151806	OMIM:617065	FALSE
ENSG00000151834	OMIM:103780	TRUE
ENSG00000151835	OMIM:270550	TRUE
ENSG00000151849	OMIM:608393	TRUE
ENSG00000151849	OMIM:613676	FALSE
ENSG00000151914	OMIM:614653	FALSE
ENSG00000151914	OMIM:615425	FALSE
ENSG00000151929	OMIM:612954	FALSE
ENSG00000151929	OMIM:613881	FALSE
ENSG00000152056	OMIM:616106	FALSE
ENSG00000152104	OMIM:613611	FALSE
ENSG00000152137	OMIM:158590	TRUE
ENSG00000152137	OMIM:608673	TRUE
ENSG00000152208	OMIM:616204	FALSE
ENSG00000152217	OMIM:269150	TRUE
ENSG00000152217	OMIM:601626	TRUE
ENSG00000152217	OMIM:607785	TRUE
ENSG00000152217	OMIM:608232	TRUE
ENSG00000152217	OMIM:614286	FALSE
ENSG00000152217	OMIM:616078	FALSE
ENSG00000152223	OMIM:242840	TRUE
ENSG00000152234	OMIM:615228	FALSE
ENSG00000152234	OMIM:616045	FALSE
ENSG00000152266	OMIM:146200	TRUE
ENSG00000152422	OMIM:616541	FALSE
ENSG00000152457	OMIM:602450	TRUE
ENSG00000152457	OMIM:603554	TRUE
ENSG00000152492	OMIM:607453	TRUE
ENSG00000152556	OMIM:232800	FALSE
ENSG00000152591	OMIM:125420	FALSE
ENSG00000152591	OMIM:125490	FALSE
ENSG00000152591	OMIM:125500	FALSE
ENSG00000152591	OMIM:605594	FALSE
ENSG00000152592	OMIM:241520	TRUE
ENSG00000152620	OMIM:616034	FALSE
ENSG00000152642	OMIM:272120	TRUE
ENSG00000152642	OMIM:611777	FALSE
ENSG00000152661	OMIM:104100	TRUE
ENSG00000152661	OMIM:133200	TRUE
ENSG00000152661	OMIM:164200	TRUE
ENSG00000152661	OMIM:186100	TRUE
ENSG00000152661	OMIM:218400	TRUE
ENSG00000152661	OMIM:234100	TRUE
ENSG00000152661	OMIM:241550	TRUE
ENSG00000152661	OMIM:257850	TRUE
ENSG00000152661	OMIM:600309	TRUE
ENSG00000152669	OMIM:615872	FALSE
ENSG00000152700	OMIM:246700	FALSE
ENSG00000152779	OMIM:612018	FALSE
ENSG00000152784	OMIM:616640	FALSE
ENSG00000152795	OMIM:609115	FALSE
ENSG00000152822	OMIM:614831	FALSE
ENSG00000152939	OMIM:610153	FALSE
ENSG00000152952	OMIM:609220	FALSE
ENSG00000152977	OMIM:616602	FALSE
ENSG00000153113	OMIM:616295	FALSE
ENSG00000153201	OMIM:608033	TRUE
ENSG00000153208	OMIM:613862	FALSE
ENSG00000153283	OMIM:211750	TRUE
ENSG00000153487	OMIM:275355	FALSE
ENSG00000153563	OMIM:608957	TRUE
ENSG00000153574	OMIM:608611	TRUE
ENSG00000153933	OMIM:615008	FALSE
ENSG00000153989	OMIM:617082	FALSE
ENSG00000154099	OMIM:613193	FALSE
ENSG00000154118	OMIM:606438	TRUE
ENSG00000154122	OMIM:118600	TRUE
ENSG00000154122	OMIM:123000	TRUE
ENSG00000154124	OMIM:617099	FALSE
ENSG00000154134	OMIM:607313	TRUE
ENSG00000154153	OMIM:613115	FALSE
ENSG00000154227	OMIM:615023	FALSE
ENSG00000154277	OMIM:613643	FALSE
ENSG00000154277	OMIM:615491	FALSE
ENSG00000154310	OMIM:617028	FALSE
ENSG00000154415	OMIM:125853	TRUE
ENSG00000154485	OMIM:616749	FALSE
ENSG00000154646	OMIM:226200	TRUE
ENSG00000154743	OMIM:612389	FALSE
ENSG00000154764	OMIM:228930	TRUE
ENSG00000154764	OMIM:276820	TRUE
ENSG00000154767	OMIM:278720	TRUE
ENSG00000154781	OMIM:616816	FALSE
ENSG00000154803	OMIM:114500	TRUE
ENSG00000154803	OMIM:135150	TRUE
ENSG00000154803	OMIM:144700	TRUE
ENSG00000154803	OMIM:173600	TRUE
ENSG00000154856	OMIM:605389	TRUE
ENSG00000154864	OMIM:108145	FALSE
ENSG00000154864	OMIM:114300	FALSE
ENSG00000154864	OMIM:248700	FALSE
ENSG00000154864	OMIM:617146	FALSE
ENSG00000155016	OMIM:615030	FALSE
ENSG00000155256	OMIM:610244	FALSE
ENSG00000155380	OMIM:245340	FALSE
ENSG00000155380	OMIM:616095	FALSE
ENSG00000155465	OMIM:222700	TRUE
ENSG00000155561	OMIM:616893	FALSE
ENSG00000155657	OMIM:600334	TRUE
ENSG00000155657	OMIM:603689	TRUE
ENSG00000155657	OMIM:604145	TRUE
ENSG00000155657	OMIM:608807	TRUE
ENSG00000155657	OMIM:611705	FALSE
ENSG00000155657	OMIM:613765	FALSE
ENSG00000155719	OMIM:607039	FALSE
ENSG00000155755	OMIM:614424	FALSE
ENSG00000155816	OMIM:616193	FALSE
ENSG00000155846	OMIM:601665	TRUE
ENSG00000155850	OMIM:222600	TRUE
ENSG00000155850	OMIM:226900	TRUE
ENSG00000155850	OMIM:256050	TRUE
ENSG00000155850	OMIM:600972	TRUE
ENSG00000155906	OMIM:614922	FALSE
ENSG00000155961	OMIM:300271	TRUE
ENSG00000155961	OMIM:311510	TRUE
ENSG00000155962	OMIM:300886	FALSE
ENSG00000155966	OMIM:309548	TRUE
ENSG00000155974	OMIM:219000	TRUE
ENSG00000155975	OMIM:614898	FALSE
ENSG00000155980	OMIM:604187	TRUE
ENSG00000156006	OMIM:243400	TRUE
ENSG00000156052	OMIM:163000	TRUE
ENSG00000156052	OMIM:185300	TRUE
ENSG00000156110	OMIM:614300	FALSE
ENSG00000156113	OMIM:609446	FALSE
ENSG00000156150	OMIM:136760	FALSE
ENSG00000156170	OMIM:252010	FALSE
ENSG00000156170	OMIM:256000	FALSE
ENSG00000156171	OMIM:616502	FALSE
ENSG00000156172	OMIM:614500	FALSE
ENSG00000156298	OMIM:300210	TRUE
ENSG00000156313	OMIM:300029	TRUE
ENSG00000156313	OMIM:300455	FALSE
ENSG00000156313	OMIM:300834	FALSE
ENSG00000156313	OMIM:304020	TRUE
ENSG00000156413	OMIM:613852	FALSE
ENSG00000156466	OMIM:118100	TRUE
ENSG00000156466	OMIM:613094	FALSE
ENSG00000156466	OMIM:613703	FALSE
ENSG00000156466	OMIM:615360	FALSE
ENSG00000156467	OMIM:615158	FALSE
ENSG00000156471	OMIM:151050	TRUE
ENSG00000156475	OMIM:604326	TRUE
ENSG00000156515	OMIM:235700	TRUE
ENSG00000156515	OMIM:605285	TRUE
ENSG00000156531	OMIM:301900	TRUE
ENSG00000156574	OMIM:270100	FALSE
ENSG00000156709	OMIM:300614	FALSE
ENSG00000156709	OMIM:300816	FALSE
ENSG00000156709	OMIM:310490	TRUE
ENSG00000156738	OMIM:613495	FALSE
ENSG00000156873	OMIM:613027	FALSE
ENSG00000156876	OMIM:616402	FALSE
ENSG00000156925	OMIM:306955	TRUE
ENSG00000156925	OMIM:314390	TRUE
ENSG00000156970	OMIM:114500	TRUE
ENSG00000156970	OMIM:176430	TRUE
ENSG00000156970	OMIM:257300	TRUE
ENSG00000156973	OMIM:615665	FALSE
ENSG00000157017	OMIM:601665	TRUE
ENSG00000157087	OMIM:601386	TRUE
ENSG00000157103	OMIM:616421	FALSE
ENSG00000157119	OMIM:615348	FALSE
ENSG00000157131	OMIM:613790	FALSE
ENSG00000157152	OMIM:181500	TRUE
ENSG00000157184	OMIM:255110	TRUE
ENSG00000157184	OMIM:600649	TRUE
ENSG00000157184	OMIM:608836	TRUE
ENSG00000157184	OMIM:614212	FALSE
ENSG00000157193	OMIM:608446	TRUE
ENSG00000157227	OMIM:277950	TRUE
ENSG00000157259	OMIM:614672	FALSE
ENSG00000157388	OMIM:614896	FALSE
ENSG00000157388	OMIM:615474	FALSE
ENSG00000157399	OMIM:302950	TRUE
ENSG00000157404	OMIM:154800	FALSE
ENSG00000157404	OMIM:172800	TRUE
ENSG00000157404	OMIM:273300	TRUE
ENSG00000157404	OMIM:601626	TRUE
ENSG00000157404	OMIM:606764	TRUE
ENSG00000157483	OMIM:614131	FALSE
ENSG00000157500	OMIM:616511	FALSE
ENSG00000157540	OMIM:614104	FALSE
ENSG00000157542	OMIM:614098	FALSE
ENSG00000157764	OMIM:114500	TRUE
ENSG00000157764	OMIM:115150	TRUE
ENSG00000157764	OMIM:163950	TRUE
ENSG00000157764	OMIM:211980	TRUE
ENSG00000157764	OMIM:605027	TRUE
ENSG00000157764	OMIM:613706	FALSE
ENSG00000157764	OMIM:613707	FALSE
ENSG00000157765	OMIM:265100	TRUE
ENSG00000157766	OMIM:165800	TRUE
ENSG00000157766	OMIM:608361	TRUE
ENSG00000157766	OMIM:612813	FALSE
ENSG00000157796	OMIM:614376	FALSE
ENSG00000157796	OMIM:614377	FALSE
ENSG00000157796	OMIM:614378	FALSE
ENSG00000157796	OMIM:616307	FALSE
ENSG00000157856	OMIM:615294	FALSE
ENSG00000157869	OMIM:615374	FALSE
ENSG00000157911	OMIM:614870	FALSE
ENSG00000157911	OMIM:614871	FALSE
ENSG00000157933	OMIM:182212	TRUE
ENSG00000157978	OMIM:603813	TRUE
ENSG00000158014	OMIM:608118	TRUE
ENSG00000158055	OMIM:606713	TRUE
ENSG00000158104	OMIM:140350	TRUE
ENSG00000158104	OMIM:276710	TRUE
ENSG00000158125	OMIM:278300	TRUE
ENSG00000158158	OMIM:217080	TRUE
ENSG00000158169	OMIM:227645	FALSE
ENSG00000158290	OMIM:300354	TRUE
ENSG00000158321	OMIM:615834	FALSE
ENSG00000158352	OMIM:300434	FALSE
ENSG00000158445	OMIM:616056	FALSE
ENSG00000158517	OMIM:233700	FALSE
